compound_id,Original_Entry_ID,Entrez_ID,Activity_Flag,PXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
WONIFBWUBNIOIA-HCKMINDGNA-N,CHEMBL19870,4322,A,6.55,chembl20,106643,9606,MMP13,2676,C=1(N(C=C(N1)C(O)NO)CC2=CC=C(C=C2)OC)O,COc1ccc(Cn2cc(C(O)NO)nc2O)cc1,6.55,,0.0,0
UQRFKNRXERPSMG-WYUMXYHSNA-N,CHEMBL309599,4322,A,7.43,chembl20,106627,9606,MMP13,2676,S(C(C(O)=NO)(CC=1C=CC=CC1)C)(C=2SC=CC2)(=O)=O,CC(Cc1ccccc1)(C(O)=NO)S(=O)(=O)c1cccs1,7.43,,0.0,0
SKVZRQFKXKDXCW-YAQRNVERNA-N,CHEMBL345054,4322,A,9.0,chembl20,106469,9606,MMP13,2676,S(N1C(C(O)=NO)CSCC1)(C=2C=CC(=CC2)OC)(=O)=O,COc1ccc(S(=O)(=O)N2CCSCC2C(O)=NO)cc1,9.0,,0.0,0
UYVXUYVAIIWBSW-RLVKBXOXNA-N,CHEMBL2385493,4322,A,6.76,chembl20,960928,9606,MMP13,2676,[C@@H]1(N(CCC1)S(C=2SC(=CC2)Cl)(=O)=O)C(O)=O,O=C(O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)s1,6.76,,0.0,0
SSVAOOCBANMUMS-YAQRNVERNA-N,CHEMBL357233,4322,A,9.0,chembl20,106469,9606,MMP13,2676,S(N1C(C(O)=NO)COCC1)(C=2C=CC(=CC2)OC)(=O)=O,COc1ccc(S(=O)(=O)N2CCOCC2C(O)=NO)cc1,9.0,,0.0,0
SEZPRMPVJMVCBV-GPQMBLKYNA-N,2072958,4322,A,6.08407,pubchem,641812,9606,MMP13,2676,S(C1=NC=2CCCC2C(O)=N1)CC3=CC=C(C=C3)C,Cc1ccc(CSc2nc(O)c3c(n2)CCC3)cc1,6.08407,,0.0,0
YWAPUIQWVUXRRW-HCKMINDGNA-N,CHEMBL44898,4322,A,7.59,chembl20,106476,9606,MMP13,2676,S(NCC(O)=O)(C=1C=CC(=CC1)C=2C=CC(=CC2)Br)(=O)=O,O=C(O)CNS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,7.59,,0.0,0
YHLDIJWGGHAGJK-WYUMXYHSNA-N,CHEMBL1796287,4322,N,4.6,chembl20,754229,9606,MMP13,2676,C1=C(C=CC(=C1)OC2=CC=C(C=C2)C)C(=O)NC,CNC(=O)c1ccc(Oc2ccc(C)cc2)cc1,4.6,,0.0,0
YJRJYIQWWPZSTM-HCKMINDGNA-N,CHEMBL198778,4322,A,10.0,chembl20,948652,9606,MMP13,2676,S(NCC(O)=NO)(C1=CC=C(OC=2C=CC=CC2)C=C1)(=O)=O,O=S(=O)(NCC(O)=NO)c1ccc(Oc2ccccc2)cc1,10.0,,0.0,0
YXUNJHYIDPCDAK-HCKMINDGNA-N,CHEMBL1796285,4322,N,4.5,chembl20,754229,9606,MMP13,2676,C1=C(C=CC(=C1)OC=2C=CC(=CC2)C)C(=O)NCCO,Cc1ccc(Oc2ccc(C(=O)NCCO)cc2)cc1,4.5,,0.0,0
CXCAUNVERLGAII-VPQZEOPVNA-N,CHEMBL1078396,4322,N,4.89,chembl20,615268,9606,MMP13,2676,C1(NC(CN2N=C3C(C=C(C=C3)OC)=C2O)(C(=O)N1)C)=O,COc1ccc2nn(CC3(C)NC(=O)NC3=O)c(O)c2c1,4.89,,0.0,0
CXQWRCVTCMQVQX-UHFFFAOYNA-N,CHEMBL337309,4322,N,4.63,chembl20,827444,9606,MMP13,2676,C1(=CC(=C2C(=C1)OC(C3=CC=C(C(=C3)O)O)C(C2=O)O)O)O,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,4.63,,0.0,0
AQWLITYTSYRLNQ-UHFFFAOYNA-N,2369069,4322,A,5.09151,pubchem,370629,9606,MMP13,2676,S1C(=O)C(N(CC)C1=S)=C2C=C(N(C(=C2)C)CC=3OC=CC3)C,CCN1C(=S)SC(=O)C1=C1C=C(C)N(Cc2ccco2)C(C)=C1,5.09151,,0.0,0
BPFTZTNLEWSFNX-UHFFFAOYNA-N,CHEMBL1939871,4322,A,5.02,chembl20,799144,9606,MMP13,2676,C=1(C=CC2=C(C1)C=C(C(=O)OCC)N2)C3=C(C=NC=C3)C,CCOC(=O)c1cc2cc(-c3ccncc3C)ccc2[nH]1,5.02,,0.0,0
CFTFSLAYHNLDAY-GPQMBLKYNA-N,73353430,4322,A,8.30103,pubchem,748346,9606,MMP13,2676,S(O)(O)(N=CC(=O)O)=CCC1=CC=C(C=C1)C2=CC=CC=C2,O=C(O)C=N[SH](O)(O)=CCc1ccc(-c2ccccc2)cc1,8.30103,,0.0,0
ADDNOXMLFWHRHD-HCKMINDGNA-N,CHEMBL566511,4322,N,4.95,chembl20,592285,9606,MMP13,2676,C=1(C=CC(CC=S(O)(=CC(=O)O)O)=CC1)C2=CC=CC=C2,O=C(O)C=S(O)(O)=CCc1ccc(-c2ccccc2)cc1,4.95,,0.0,0
XIOQDQAMCAXVAV-LILDFLRNNA-N,CHEMBL91434,4322,A,9.7,chembl20,106599,9606,MMP13,2676,S(CC(C(O)=NO)(N)C)(C=1C=CC(OC=2C=CC=CC2)=CC1)(=O)=O,CC(N)(CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(O)=NO,9.7,,0.0,0
BUDKKUJVRGJAJW-UHFFFAOYNA-N,CHEMBL1939873,4322,A,5.62,chembl20,799144,9606,MMP13,2676,C=1(C=CC=2NC(=CC2C1)C(OCC)=O)C=3N(N=C(C3)C(OC)=O)C,CCOC(=O)c1cc2cc(-c3cc(C(=O)OC)nn3C)ccc2[nH]1,5.62,,0.0,0
BZWDHUMJSSLVCR-WYUMXYHSNA-N,CHEMBL585376,4322,N,4.26,chembl20,591604,9606,MMP13,2676,C=1(C(=CC=CC1)S(C2=CC=C(C=C2)OC)(=O)=O)CC(O)=O,COc1ccc(S(=O)(=O)c2ccccc2CC(=O)O)cc1,4.26,,0.0,0
OGLLJVIOQHNPQC-UHFFFAOYNA-N,CHEMBL1784355,4322,A,5.43,chembl20,751106,9606,MMP13,2676,C1(CCC1)(CS(=O)(=O)N2CCN(C3=CC=C(C=C3)F)CC2)N(C=O)O,O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCC1,5.43,,0.0,0
MESQXIKYNYUZRV-UHFFFAOYNA-N,54580054,4322,A,6.81248,pubchem,600951,9606,MMP13,2676,S(=O)(=O)(N1CCN(CC1)C2=CC=C(F)C=C2)CC(N(O)C=O)C,CC(CS(=O)(=O)N1CCN(c2ccc(F)cc2)CC1)N(O)C=O,6.81248,,0.0,0
AUCTYKZCPSWUEL-HCKMINDGNA-N,CHEMBL306158,4322,A,7.92,chembl20,106627,9606,MMP13,2676,S(C(C(O)=NO)(CC#C)CC#C)(C1=CC=C(C=C1)OC)(=O)=O,C#CCC(CC#C)(C(O)=NO)S(=O)(=O)c1ccc(OC)cc1,7.92,,0.0,0
FCYBWLNLMVDLRH-GPQMBLKYNA-N,CHEMBL105142,4322,A,7.02,chembl20,106474,9606,MMP13,2676,S(N(C(C(O)=NO)CC)CC(C)C)(C1=CC=C(C=C1)OC)(=O)=O,CCC(C(O)=NO)N(CC(C)C)S(=O)(=O)c1ccc(OC)cc1,7.02,,0.0,0
GFGKJXGFRNRWOF-PKSOQXRJNA-N,CHEMBL1607077,4322,N,4.6,chembl20,754229,9606,MMP13,2676,O(C=1C=CC(C(=O)NCC2=CC=NC=C2)=CC1)C3=CC=CC=C3,O=C(NCc1ccncc1)c1ccc(Oc2ccccc2)cc1,4.6,,0.0,0
JKTGELXOMXEKJI-UHFFFAOYNA-N,54582078,4322,A,5.85387,pubchem,600951,9606,MMP13,2676,S(=O)(=O)(N1CCN(CC1)C2=CC=C(F)C=C2)CC(N(O)C=O)(C)C,CC(C)(CS(=O)(=O)N1CCN(c2ccc(F)cc2)CC1)N(O)C=O,5.85387,,0.0,0
FYYONZZUDPFMJO-UYBDAZJANA-N,CHEMBL360257,4322,A,7.49,chembl20,458933,9606,MMP13,2676,S(N1C(C(O)=NO)CCNCC1)(C=2C=CC(=CC2)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N2CCNCCC2C(O)=NO)cc1,7.49,,0.0,0
FNRFZJFDQHKMHF-VCUPQZCHNA-N,CHEMBL94948,4322,A,6.71,chembl20,106634,9606,MMP13,2676,S(N[C@@H](C(O)=NO)C)(C1=CC=C(C=C1)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N[C@H](C)C(O)=NO)cc1,6.71,,0.0,0
XUDODBAIOYVRJQ-UHFFFAOYNA-N,CHEMBL300697,4322,A,9.4,chembl20,101902,9606,MMP13,2676,S(C1CC(S)CCC1)(C2=CC=C(SC3=CC=CC=C3)C=C2)(=O)=O,O=S(=O)(c1ccc(Sc2ccccc2)cc1)C1CCCC(S)C1,9.4,,0.0,0
COEXRWHXVMMHEF-HCKMINDGNA-N,CHEMBL311304,4322,A,7.85,chembl20,106627,9606,MMP13,2676,S(C(C(O)=NO)(CC=C(C)C)C)(C1=CC=C(C=C1)OC)(=O)=O,COc1ccc(S(=O)(=O)C(C)(CC=C(C)C)C(O)=NO)cc1,7.85,,0.0,0
COMDPQPBGQXLMK-HCKMINDGNA-N,CHEMBL76970,4322,A,7.41,chembl20,106627,9606,MMP13,2676,S(C(C(O)=NO)(CC=C)CC=C)(C=1C=CC(=CC1)OC)(=O)=O,C=CCC(CC=C)(C(O)=NO)S(=O)(=O)c1ccc(OC)cc1,7.41,,0.0,0
GTRBSPVJGOLISO-HCKMINDGNA-N,CHEMBL124681,4322,A,7.68,chembl20,106473,9606,MMP13,2676,S(N1C(C(O)=NO)CN(CC1)C)(C=2C=CC(=CC2)OC)(=O)=O,COc1ccc(S(=O)(=O)N2CCN(C)CC2C(O)=NO)cc1,7.68,,0.0,0
LFDHAXXLFUSQRL-UYBDAZJANA-N,CHEMBL359920,4322,A,6.65,chembl20,305328,9606,MMP13,2676,S(N1C(C(O)=NO)CNCCC1)(C2=CC=C(C=C2)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N2CCCNCC2C(O)=NO)cc1,6.65,,0.0,0
MIMMUUIYLKITIG-GPQMBLKYNA-N,CHEMBL310340,4322,A,8.85,chembl20,106632,9606,MMP13,2676,S(C1(C(O)=NO)CCOCC1)(C2=CC=C(C=C2)OCCCC)(=O)=O,CCCCOc1ccc(S(=O)(=O)C2(C(O)=NO)CCOCC2)cc1,8.85,,0.0,0
ITQDPSGUKJGOJF-NPVYFSBINA-N,2221136,4322,A,5.4437,pubchem,370629,9606,MMP13,2676,O=C1NC(=O)NC(=O)C1(CCC2=CC=NC=C2)C3=CC=CC=C3,O=C1NC(=O)C(CCc2ccncc2)(c2ccccc2)C(=O)N1,5.4437,,0.0,0
ITWGWXCEGHFMHT-HCKMINDGNA-N,CHEMBL573714,4322,A,7.08,chembl20,591604,9606,MMP13,2676,C=1(C(=CC=CC1)S(C2=CC=C(C=C2)OC)(=O)=O)CC(=NO)O,COc1ccc(S(=O)(=O)c2ccccc2CC(O)=NO)cc1,7.08,,0.0,0
HUDGENGHPCYLGT-UHFFFAOYNA-N,CHEMBL19179,4322,A,6.02,chembl20,106643,9606,MMP13,2676,C=1(NC(C(O)NO)=CC1C2=CC=C(OCC3=CC=CC=C3)C=C2)O,ONC(O)c1cc(-c2ccc(OCc3ccccc3)cc2)c(O)[nH]1,6.02,,0.0,0
JBXPVMOIWQIHRH-PKSOQXRJNA-N,CHEMBL1796289,4322,N,4.4,chembl20,754229,9606,MMP13,2676,C1=C(C=CC(C2=CC=CC=C2)=C1)C(=O)NCC3=CC=NC=C3,O=C(NCc1ccncc1)c1ccc(-c2ccccc2)cc1,4.4,,0.0,0
JIRXORZYIXSWOB-WYUMXYHSNA-N,448002,4322,A,8.52288,pubchem,732016,9606,MMP13,2676,S(=O)(=O)(N(CC(C)C)CC(O)=NO)C1=CC=C(OC)C=C1,COc1ccc(S(=O)(=O)N(CC(O)=NO)CC(C)C)cc1,8.52288,,0.0,0
JKGIALMMFIKINX-VPQZEOPVNA-N,CHEMBL1927185,4322,N,4.17,chembl20,791981,9606,MMP13,2676,C1=CC(=C(CC=2C(NC(N2)=S)=O)C=C1)OCC(=O)O,O=C(O)COc1ccccc1CC1=NC(=S)NC1=O,4.17,,0.0,0
JXACRKUSPIUVHP-UYBDAZJANA-N,9884836,4322,A,6.82391,pubchem,281646,9606,MMP13,2676,S(O)(=C(CCCCCC)C(O)=NO)C1=CC=C(OCC#CC)C=C1,CC#CCOc1ccc(S(O)=C(CCCCCC)C(O)=NO)cc1,6.82391,,0.0,0
YJKZJSXUMXIJNB-GTNTULIANA-N,73345859,4322,A,8.52288,pubchem,748346,9606,MMP13,2676,ClC=1SC(CCS(=O)(=O)N2[C@@H](CCC2)C(O)=NO)=CC1,O=S(=O)(CCc1ccc(Cl)s1)N1CCC[C@H]1C(O)=NO,8.52288,,0.0,0
IJNJIIUAAAJNQQ-UYBDAZJANA-N,CHEMBL1796286,4322,N,3.4,chembl20,754229,9606,MMP13,2676,C1=C(C=CC(OC=2C=CC(C)=CC2)=C1)C(=O)NCCCN(C)C,Cc1ccc(Oc2ccc(C(=O)NCCCN(C)C)cc2)cc1,3.4,,0.0,0
PVOQKYVUWAHQSO-LILDFLRNNA-N,CHEMBL495629,4322,A,5.4,chembl20,523796,9606,MMP13,2676,C1(CCNCC1)(C(O)=NO)S(C2=CC=C(C=C2)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)C2(C(O)=NO)CCNCC2)cc1,5.4,,0.0,0
PGSDUFVZNHBEOJ-QWOVJGMINA-N,CHEMBL1796284,4322,N,4.3,chembl20,754229,9606,MMP13,2676,C1=C(C(=O)NCC2CCCCC2)C=CC(OC=3C=CC(C)=CC3)=C1,Cc1ccc(Oc2ccc(C(=O)NCC3CCCCC3)cc2)cc1,4.3,,0.0,0
QBHJWCOJUICREF-LUXCBXFANA-N,CHEMBL181372,4322,A,6.89,chembl20,302508,9606,MMP13,2676,C12(C(NC(NC1=O)=O)=O)N(C(=O)CC2)C3=CC=C(C=C3)Br,O=C1NC(=O)C2(CCC(=O)N2c2ccc(Br)cc2)C(=O)N1,6.89,,0.0,0
PCRITYAGTCCZEK-LBZSZPPHNA-N,CHEMBL1632639,4322,A,8.66,chembl20,694548,9606,MMP13,2676,C=1C(=CC=C(C1)OC)S(N[C@@H](C(=NO)O)CO)(=O)=O,COc1ccc(S(=O)(=O)N[C@H](CO)C(O)=NO)cc1,8.66,,0.0,0
RBRSAOMOZVVQSQ-HCKMINDGNA-N,CHEMBL312585,4322,A,7.36,chembl20,106632,9606,MMP13,2676,C1(S(C2=CC=C(C=C2)OC)(=O)=O)(C(O)=NO)CCN(CC1)C,COc1ccc(S(=O)(=O)C2(C(O)=NO)CCN(C)CC2)cc1,7.36,,0.0,0
QVAVQQVTOJMLHH-VPQZEOPVNA-N,CHEMBL515083,4322,A,6.67,chembl20,561989,9606,MMP13,2676,N(=C(O)CN(S(C1=CC=C(C=C1)OC)(=O)=O)CC(=O)O)O,COc1ccc(S(=O)(=O)N(CC(=O)O)CC(O)=NO)cc1,6.67,,0.0,0
RTPWDJPOMZEDHB-UHFFFAOYNA-N,CHEMBL278368,4322,A,5.32,chembl20,106643,9606,MMP13,2676,C=1(NC(C(O)NO)=CC1C2=CC(OC=3C=CC(=CC3)F)=CC=C2)O,ONC(O)c1cc(-c2cccc(Oc3ccc(F)cc3)c2)c(O)[nH]1,5.32,,0.0,0
QPFIKHZWPMXTRS-WYUMXYHSNA-N,CHEMBL575895,4322,N,4.55,chembl20,591604,9606,MMP13,2676,C1(=C(C=CC=C1)S(C2=CC=C(C=C2)OC)(=O)=O)C(O)=NO,COc1ccc(S(=O)(=O)c2ccccc2C(O)=NO)cc1,4.55,,0.0,0
XOVSRAFNJNQNRK-UHFFFAOYNA-N,CHEMBL48474,4322,A,9.0,chembl20,101902,9606,MMP13,2676,S(C1CC(S)CCC1)(C=2C=CC(OC3=CC=CC=C3)=CC2)(=O)=O,O=S(=O)(c1ccc(Oc2ccccc2)cc1)C1CCCC(S)C1,9.0,,0.0,0
OLALNNGNCGWJCN-HCKMINDGNA-N,9858468,4322,A,6.97062,pubchem,281646,9606,MMP13,2676,S(O)(O)(=C(C(C)=C)C(O)=NO)C=1C=CC(OCC#CC)=CC1,C=C(C)C(C(O)=NO)=[SH](O)(O)c1ccc(OCC#CC)cc1,6.97062,,0.0,0
MWFBMGWABXFCCK-GPQMBLKYNA-N,CHEMBL310342,4322,A,7.48,chembl20,106632,9606,MMP13,2676,C1(S(C2=CC=C(C=C2)OC)(=O)=O)(C(O)=NO)CCN(CC1)CC,CCN1CCC(C(O)=NO)(S(=O)(=O)c2ccc(OC)cc2)CC1,7.48,,0.0,0
NTFJZROMMPMZHM-GPQMBLKYNA-N,CHEMBL1940020,4322,N,4.34,chembl20,799259,9606,MMP13,2676,O=S(=O)(C1=CC=C(CSC=2N=C3C(=C(N2)O)CCC3)C=C1)C,CS(=O)(=O)c1ccc(CSc2nc(O)c3c(n2)CCC3)cc1,4.34,,0.0,0
KSAJMMRGIXVPFG-UHFFFAOYNA-N,CHEMBL20160,4322,A,6.74,chembl20,106643,9606,MMP13,2676,C=1(NC(C(O)NO)=CC1C=2C=CC(=CC2)C3=CC=C(C=C3)F)O,ONC(O)c1cc(-c2ccc(-c3ccc(F)cc3)cc2)c(O)[nH]1,6.74,,0.0,0
KQEHQRICYJKJLB-GPQMBLKYNA-N,9842332,4322,A,7.92082,pubchem,254778,9606,MMP13,2676,S(=O)(=O)(N1C(CSCC1)C(O)=NO)C2=CC=C(OCC#CC)C=C2,CC#CCOc1ccc(S(=O)(=O)N2CCSCC2C(O)=NO)cc1,7.92082,,0.0,0
KRUUUOUZTDKUCF-LILDFLRNNA-N,CHEMBL180181,4322,A,7.96,chembl20,305328,9606,MMP13,2676,S(N1C(C(O)=NO)CCSCC1)(C=2C=CC(=CC2)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N2CCSCCC2C(O)=NO)cc1,7.96,,0.0,0
UZMHOPNYRMEVNJ-UYBDAZJANA-N,CHEMBL76038,4322,A,7.07,chembl20,106627,9606,MMP13,2676,C(S(=O)(=O)CCCCCCCC)(C(O)=NO)(CC=1C=CC=CC1)C,CCCCCCCCS(=O)(=O)C(C)(Cc1ccccc1)C(O)=NO,7.07,,0.0,0
LMVJJPPBTMNANW-UYBDAZJANA-N,CHEMBL278366,4322,A,5.8,chembl20,106643,9606,MMP13,2676,C=1(N(C=C(N1)C(O)NO)CC2=CC3=CC=CC=C3C=C2)O,ONC(O)c1cn(Cc2ccc3ccccc3c2)c(O)n1,5.8,,0.0,0
WILNYVYWCSPWAP-PKSOQXRJNA-N,CHEMBL574666,4322,N,4.28,chembl20,592285,9606,MMP13,2676,C=1(C=C(C=2C=CC(CCC(CC(=O)O)O)=CC2)C=CC1)C#N,N#Cc1cccc(-c2ccc(CCC(O)CC(=O)O)cc2)c1,4.28,,0.0,0
OGRCGZUUYVEMKI-UYBDAZJANA-N,9842167,4322,A,6.30103,pubchem,281646,9606,MMP13,2676,S(O)(O)(=C(C=CCCCC)C(O)=NO)C=1C=CC(OCC#CC)=CC1,CC#CCOc1ccc([SH](O)(O)=C(C=CCCCC)C(O)=NO)cc1,6.30103,,0.0,0
XBLZKAPRZBJHCZ-LILDFLRNNA-N,CHEMBL76673,4322,A,7.96,chembl20,106627,9606,MMP13,2676,S(C(C(O)=NO)(CC=1C=CC=CC1)C)(C=2C=CC(=CC2)OC)(=O)=O,COc1ccc(S(=O)(=O)C(C)(Cc2ccccc2)C(O)=NO)cc1,7.96,,0.0,0
XZWFHJUEAVOHHG-LILDFLRNNA-N,10039403,4322,A,7.19382,pubchem,109264,9606,MMP13,2676,O(C1=CC=C(C2=CC=C(C=C2)C#N)C=C1)CCC(O)=NO,N#Cc1ccc(-c2ccc(OCCC(O)=NO)cc2)cc1,7.19382,,0.0,0
XVIHAKHSIOBKFG-VPQZEOPVNA-N,CHEMBL178651,4322,A,5.66,chembl20,302508,9606,MMP13,2676,C12(C(NC(NC1=O)=O)=O)N(C(=O)CC2)C3=CC=CC=C3,O=C1NC(=O)C2(CCC(=O)N2c2ccccc2)C(=O)N1,5.66,,0.0,0
VWGKXDUPRHRCAO-LILDFLRNNA-N,CHEMBL181682,4322,N,4.62,chembl20,305019,9606,MMP13,2676,C1(=CC(C2=CC=C(C=C2)OC)=CS1)C(=O)NCCN3CCOCC3,COc1ccc(-c2csc(C(=O)NCCN3CCOCC3)c2)cc1,4.62,,0.0,0
VMKXRFFZMXTQIU-UHFFFAOYNA-N,CHEMBL279482,4322,A,8.15,chembl20,106643,9606,MMP13,2676,C=1(NC(C(O)NO)=CC1C=2C=CC(OC=3C=CC(=CC3)F)=CC2)O,ONC(O)c1cc(-c2ccc(Oc3ccc(F)cc3)cc2)c(O)[nH]1,8.15,,0.0,0
ULENSYPUEQFWHR-HCKMINDGNA-N,CHEMBL3085322,4322,A,6.67,chembl20,429672,9606,MMP13,2676,C=1(C=CC(S(=C(C(=NO)O)C(C)C)O)=CC1)OCC#CC,CC#CCOc1ccc(S(O)=C(C(O)=NO)C(C)C)cc1,6.67,,0.0,0
UMVWYQXKBPJMOF-UHFFFAOYNA-N,5280343,4322,A,5.07263,pubchem,670315,9606,MMP13,2676,O1C=2C(C(=O)C(=O)C1C3=CC(O)=C(O)C=C3)=C(O)C=C(O)C2,O=C1C(=O)C(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,5.07263,,0.0,0
SMJPERNMOVBORY-YAQRNVERNA-N,CHEMBL344453,4322,A,7.74,chembl20,106469,9606,MMP13,2676,S(N1C(C=S(=CC1)(O)O)C(O)=NO)(C=2C=CC(=CC2)OC)(=O)=O,COc1ccc(S(=O)(=O)N2CC=S(O)(O)=CC2C(O)=NO)cc1,7.74,,0.0,0
SEOIKBYFTLCBTF-GPQMBLKYNA-N,CHEMBL196092,4322,A,7.59,chembl20,321254,9606,MMP13,2676,S(N1C(C(O)=NO)COCC1)(C2=CC=C(C=C2)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N2CCOCC2C(O)=NO)cc1,7.59,,0.0,0
RWOPWLLDIYQNCW-HCKMINDGNA-N,CHEMBL96419,4322,A,7.24,chembl20,106635,9606,MMP13,2676,S(N(CCC(O)=NO)C)(C1=CC=C(C=C1)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N(C)CCC(O)=NO)cc1,7.24,,0.0,0
YPLGVMIJHPJLRA-LILDFLRNNA-N,CHEMBL78001,4322,A,8.05,chembl20,104572,9606,MMP13,2676,S(C1=CC2=CC=CC=C2C=C1)(C(CC(O)=NO)CCCC)(=O)=O,CCCCC(CC(O)=NO)S(=O)(=O)c1ccc2ccccc2c1,8.05,,0.0,0
SUEBJDNLBVTIQP-WKZCSQEINA-N,CHEMBL114272,4322,A,8.77,chembl20,106600,9606,MMP13,2676,C=1C=C(OC)C=CC1S(=O)(N[C@@H](C(O)=NO)C(C)C)=O,COc1ccc(S(=O)(=O)N[C@@H](C(O)=NO)C(C)C)cc1,8.77,,0.0,0
UFYJMKIWYONTIU-LILDFLRNNA-N,CHEMBL362797,4322,A,7.44,chembl20,305328,9606,MMP13,2676,S(N1C(C(O)=NO)CSCCC1)(C2=CC=C(C=C2)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N2CCCSCC2C(O)=NO)cc1,7.44,,0.0,0
UCRQQCAIDRYGNO-UYBDAZJANA-N,CHEMBL575320,4322,A,5.95,chembl20,592285,9606,MMP13,2676,C=1C=C(C=2C=CC(CCC(CC(=O)O)O)=CC2)C=CC1SC,CSc1ccc(-c2ccc(CCC(O)CC(=O)O)cc2)cc1,5.95,,0.0,0
UGRPRGWEEBXORM-GPQMBLKYNA-N,54352406,4322,A,7.74473,pubchem,736084,9606,MMP13,2676,S(=O)(=O)(NCCC(O)=NO)C1=CC=C(OC2=CC=CC=C2)C=C1,O=S(=O)(NCCC(O)=NO)c1ccc(Oc2ccccc2)cc1,7.74473,,0.0,0
VEUYFZWVWBJLBT-LILDFLRNNA-N,CHEMBL80361,4322,A,7.62,chembl20,106627,9606,MMP13,2676,S(C(C(O)=NO)(CC1CCCCC1)C)(C=2C=CC(=CC2)OC)(=O)=O,COc1ccc(S(=O)(=O)C(C)(CC2CCCCC2)C(O)=NO)cc1,7.62,,0.0,0
YNKDEHKXKOAEBW-UYBDAZJANA-N,CHEMBL473107,4322,A,6.05,chembl20,518658,9606,MMP13,2676,C1=C(SC=2N(N=C(C21)C)C3=CC=CC=C3)C=4OC(=NN4)S,Cc1nn(-c2ccccc2)c2sc(-c3nnc(S)o3)cc12,6.05,,0.0,0
YBMXOLIEKWKZBS-CUNFQGHENA-N,CHEMBL329686,4322,N,4.82,chembl20,106603,9606,MMP13,2676,S(CC(C(O)=NO)=NC(=O)C)(C1=CC=C(C=C1)OC)(O)=O,COc1ccc([SH](=O)(O)CC(=NC(C)=O)C(O)=NO)cc1,4.82,,0.0,0
XDOXZFXJIASILF-LILDFLRNNA-N,CHEMBL1515648,4322,A,5.82,chembl20,799260,9606,MMP13,2676,S(C=1N=C2C(=C(O)N1)CCC2)CC=3C=CC(=CC3)C(OC)=O,COC(=O)c1ccc(CSc2nc(O)c3c(n2)CCC3)cc1,5.82,,0.0,0
FTQOZDRDOVWSBK-MECQSIQINA-N,57339412,4322,A,7.85387,pubchem,748346,9606,MMP13,2676,S(=O)(=O)(N1[C@H](CCC1)C(O)=NO)CCC2=CC=CC=C2,O=S(=O)(CCc1ccccc1)N1CCC[C@@H]1C(O)=NO,7.85387,,0.0,0
YDAZWMGCTBJQEO-PKSOQXRJNA-N,44626352,4322,A,5.61083,pubchem,441107,9606,MMP13,2676,OC(CCC1=CC=C(C=C1)C2=CC=C(C=C2)C#N)CC(=O)O,N#Cc1ccc(-c2ccc(CCC(O)CC(=O)O)cc2)cc1,5.61083,,0.0,0
ZTVJLUOPMWIKSV-LILDFLRNNA-N,CHEMBL436324,4322,A,8.1,chembl20,321254,9606,MMP13,2676,S(N1C(C(O)=NO)CNCC1)(C2=CC=C(C=C2)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N2CCNCC2C(O)=NO)cc1,8.1,,0.0,0
ZVJILQAAQQNBOP-GPQMBLKYNA-N,71652216,4322,A,7.72125,pubchem,736084,9606,MMP13,2676,S(=O)(=O)(NCC(O)=NO)C1=CC=C(OCC2=CC=CC=C2)C=C1,O=S(=O)(NCC(O)=NO)c1ccc(OCc2ccccc2)cc1,7.72125,,0.0,0
ZVPYFXWBXMRZRH-HCKMINDGNA-N,10042214,4322,A,7.92082,pubchem,281646,9606,MMP13,2676,S(O)(O)(=C(C=CCCCC)C(O)=NO)C=1C=CC(OC)=CC1,CCCCC=CC(C(O)=NO)=[SH](O)(O)c1ccc(OC)cc1,7.92082,,0.0,0
ZQZUYCOCZVCTIC-UHFFFAOYNA-N,645394,4322,A,5.00436,pubchem,370629,9606,MMP13,2676,S(=O)(=O)(N1CCC2=C1C=CC(=C2)C(OCC(=O)C=3C=CC=CC3)=O)C,CS(=O)(=O)N1CCc2cc(C(=O)OCC(=O)c3ccccc3)ccc21,5.00436,,0.0,0
